Nom,Description,Tag 1,Tag 2,Tag 3,Latitude,Longitude,N° et nom de rue,CP,Ville,Année de création,Url site web,Nom compte Twitter,Url page Facebook,Url page Google +,Url page Linkedin,Url page Viadeo,Catégorie
Strass Productions,Strass Productions est un producteur audiovisuel et multimédia et propose en particulier son expertise en matière de conception de supports de sensibilisation au développement durable.,#audiovisuel,#multimedia,#developpementdurable,48.840939,2.3083,32 rue des Volontaires,75015,Paris,1986,www.strass.fr,,,,http://www.linkedin.com/company/600068,,Entreprise
StreetPress,StreetPress est un site d'information pure player pour les 20-35 ans avec des news fraîches du jour et des reportages au long cours dedans.,#pressedigitale,#pureplayer,#media,48.88734,2.37878,39 quai de la Loire,75019,Paris,2009,www.streetpress.com,streetpress,https://www.facebook.com/StreetPress,,,,Entreprise
Stribe,Stribe est un service social B2B qui permet instantanément à un site web de créer son propre réseau social directement sur son site. ,#reseausocial,#widget,#b2b,48.854858,2.40352,80 rue des Haies,75020,Paris,2008,www.stribe.com,stribe,,,http://www.linkedin.com/company/659841,,Entreprise
Stupeflix,"Stupeflix est une application web et mobile qui permet de remixer photos, vidéos et musiques pour générer automatiquement des montages vidéos.",#video,#mixmedia,,48.876202,2.33506,40 rue de Chateaudun,75009,Paris,2009,www.stupeflix.com,stupeflix,https://www.facebook.com/Stupeflix,,http://www.linkedin.com/company/454602,,Entreprise
Subversive Games,"Subversive Games est spécialisée dans la conception et la création d'applications ludiques et immersives pour les entreprises, les organisations et les marques.",#jeu,#seriousgaming,#advertgame,48.849041,2.36228,32 quai Henri IV ,75004,Paris,2009,www.subversivegames.com,subversivegames,https://www.facebook.com/pages/Subversive-Games/115087271866307,,http://www.linkedin.com/company/217616,,Entreprise
Super Marmite,Super Marmite est un réseau social géolocalisé qui révèle les petits plats faits maison qui mijotent à deux pas de chez vous.,#reseausocial,#cuisine,#geolocalisation,48.867039,2.333,31 rue de la Sourdière,75001,Paris,2011,www.super-marmite.com,super_marmite,https://www.facebook.com/SuperMarmite,,http://www.linkedin.com/company/1699401,,Entreprise
Sush.io,Sush.io est une application qui permet de créer des tableaux de bord de visualisation de données.,#data,#dashboard,#dataviz,48.865749,2.39198,14 rue Soleillet,75020,Paris,2012,www.sush.io,,,,,,Entreprise
Swets,Swets est un leader mondial dans la gestion des informations professionnelles qui développe et fournit des services innovants de gestion des contenus pour les bibliothèques et les éditeurs.,#edition,#bibliotheque,,48.7841,2.04375,41 avenue du Centre,78180,Montigny le Bretonneux,,www.swets.com,SwetsGlobal,,,http://www.linkedin.com/company/swets-information-services,,Entreprise
Sycomore,"Sycomore met la culture à la portée des visiteurs des musées, des expositions, des sites touristiques et patrimoniaux sous des formes ludiques et attractives, en utilisant des technologies avancées de communication et de diffusion multimédia.",#culture,#tourisme,#multimedia,49.004021,2.27922,2 rue Louis Armand,95600,Eaubonne,1986,www.sycomore.eu,,,,,,Entreprise
Syllabs,Syllabs est spécialisée dans la sémantique pour le web et fournit des solutions pour donner du sens aux données.,#semantique,#data,,48.857391,2.3757,53 rue sedaine,75011,Paris,2006,www.syllabs.com,syllabs,,https://plus.google.com/100647078164232769097/,http://www.linkedin.com/company/syllabs,,Entreprise
Synomia,Synomia propose des solutions de recherche et de navigation performantes et innovantes qui s'appuient sur une technologie exclusive d'analyse sémantique.,#semantique,#moteurderecherche,,48.824134,2.244756,3 rue Nationale,92100,Boulogne-Billancourt,2000,www.synomia.com,Synomia_France,http://www.facebook.com/pages/SYNOMIA/140609536023907,,http://www.linkedin.com/company/1691074,,Entreprise
Synthésio,Synthesio propose des outils aux marques pour leur permettre d'écouter les conversations et d'en analyser les tendances afin qu'elles puissent dialoguer avec leurs consommateurs via les réseaux sociaux.,#ereputation,#monitoring,#socialmedia,48.866409,2.33599,10 rue Villédo,75001,Paris,2006,www.synthesio.com,Synthesio,https://www.facebook.com/SynthesioMonitoringFrance,,http://www.linkedin.com/company/synthesio,,Entreprise
Talend,Talend offre une plateforme opensource aux organisations de toutes taille pour répondre à leurs besoins d'intégration de données.,#bigdata,#opensource,,48.871811,2.23026,9 rue Pages,92150,Suresnes,2005,www.talend.com,talend,http://www.facebook.com/talend/,,http://www.linkedin.com/company/65485,,Entreprise
Talentoday,Talentoday est une plateforme d’aide à l’orientation utilisé par des milliers de Jeunes Talents issus des meilleures écoles et universités internationales.,#orientation,#jeunestalents,#universite,48.871109,2.393599,24 rue de l'Est,75020,Paris,2012,www.talentoday-inc.com,Talentoday,https://www.facebook.com/pages/Talentoday/317587208360573,,http://www.linkedin.com/company/talentoday,,Entreprise
talkSpirit,talkSpirit est un éditeur de réseaux sociaux d'entreprise et de plateformes communautaires destinés à améliorer la performance des organisations par la collaboration.,#rse,#reseausocial,#collaboration,48.82233,2.30083,3 rue Danton,92240,Malakoff,2004,www.talkspirit.com,talkSpirit,https://www.facebook.com/pages/talkSpirit/37843509570,,http://www.linkedin.com/company/690632,,Entreprise
Tekneo,"Tekneo est un éditeur innovant de solutions numériques et interactives pour toutes plateformes avec des spécialisations dans les domaines du jeu, de la santé et de l'éducation.",#jeu,#sante,#education,48.871678,2.352793,7 rue d'Enghien,75010,Paris,2002,www.tekneo.fr,TekneoSas,http://www.facebook.com/pages/tekneo/181507484511,,http://www.linkedin.com/company/1551169,,Entreprise
Teleportd,"Teleportd développe et propose Nitrogram, une plateforme marketing pour l'analyse et l'engagement autour des photos partagées sur Instagram.",#socialmedia,#photo,#instagram,48.869259,2.34565,17 rue des Jeuneurs,75002,Paris,2011,www.teleportd.com,nitrogram,https://www.facebook.com/nitrogram,,http://www.linkedin.com/company/2647456,,Entreprise
Telequid,"Telequid est une société spécialisée dans les technologies transmedia permettant la mise en oeuvre d'applications telles que la social TV, la reconnaissance visuelle mobile, la publicité interactive.",#socialtv,#secondscreen,#mobile,48.8703,2.34184,8 rue saint Marc,75002,Paris,2008,www.telequid.com,telequid,,,http://www.linkedin.com/company/2853947,,Entreprise
Temis,"Temis aide les organisations à mieux structurer, gérer et valoriser leurs actifs informationnels grâce à sa plateforme Luxid qui extrait des informations structurées du contenu non-structuré et enrichit sémantiquement les métadonnées documentaires.",#bigdata,#semantique,,48.845058,2.37163,207 rue de Bercy,75012,Paris,2000,www.temis.com,TEMIS_Group,,,http://www.linkedin.com/company/205576,,Entreprise
Testapic,Testapic est spécialisée dans les tests utilisateurs à distance et propose aux internautes des tests rémunérés dans le but d'améliorer l'ergonomie et l'expérience utilisateur sur les sites web testés.,#testutilisateur,#ergonomie,,48.8619,2.3835,116 rue du Chemin Vert,75011,Paris,2010,www.testapic.com,testapic,https://www.facebook.com/testapic,,http://www.linkedin.com/company/1518997,,Entreprise
Tharsis Software,"Tharsis Software développe des logiciels permettant de communiquer par le biais d'interfaces innovantes : écrans tactiles, multitouch, projection interactive.",#interfaces,,,48.825661,2.3835,15 rue Jean-Baptiste Berlier,75013,Paris,2006,www.tharsis-software.com,TharsisSoftware,https://www.facebook.com/pages/Tharsis-Software-Tharsis-Evolution/19968548840,,http://www.linkedin.com/company/1680523,,Entreprise
The Great Factory,"The Great Factory développe Potati, un navigateur web pour enfants, doté de jeux éducatifs accessibles selon diverses formules d'abonnement.",#navigateur,#enfants,#securite,48.878658,2.35675,155 rue du Faubourg Saint Denis,75010,Paris,2010,www.potati.com,Potatweet,https://www.facebook.com/potati,,http://www.linkedin.com/company/1232605,,Entreprise
TheCallR,TheCallR propose une plateforme hébergée de services vocaux intelligents tels que le Call Tracking ou le Click to Call Back disponibles via son API.,#voip,#crm,#telecoms,48.870869,2.30606,128 rue La Boétie,75008,Paris,2010,www.thecallr.com,thecallr,https://www.facebook.com/thecallr,https://plus.google.com/111994220948954252219,http://www.linkedin.com/company/1849417,,Entreprise
Tigerlily,Tigerlily fournit une plateforme qui aide les marques à mettre en œuvre leur stratégie de marketing social.,#socialmedia,#marketing,,48.852421,2.3719,34 rue du Faubourg Saint-Antoine,75012,Paris,2009,www.tigerlilyapps.com,tigerlily,,,http://www.linkedin.com/company/692487,,Entreprise
Tiki'Labs,TikiʼLabs est spécialiste des interfaces et nouveaux usages sur Internet et sur mobile.,#mobile,,,48.825661,2.3835,15 rue Jean-Baptiste Berlier,75013,Paris,2006,www.tikilabs.com,Tikilabs,http://www.facebook.com/pages/TikiLabs/302440850074,,http://www.linkedin.com/company/1148287,,Entreprise
TiViPRO,"TiViPRO est une plateforme de communication et de services vidéo pour les entreprises qui permet de produire des contenus vidéo, de les diffuser sur tous supports, et de les promouvoir sur Internet et les médias sociaux.",#video,,,48.876701,2.33041,4 rue de Londres,75009,Paris,2003,www.tivipro.tv,TiViPRO,http://www.facebook.com/pages/Tivipro/58404477571,,,,Entreprise
Total Immersion,Total Immersion est une société spécialisée dans le développement d'applications de réalité augmentée créées à partir de sa propre solution logicielle D'Fusion.,#ra,,,48.870239,2.22438,26 avenue du Général Charles de Gaulle,92150,Suresnes,1999,www.t-immersion.com,totalimmersion,http://www.facebook.com/totalimmersion,,http://www.linkedin.com/company/total-immersion,,Entreprise
Tralalere,"Tralalere produit des contenus éducatifs numériques pour les enfants et leurs médiateurs éducatifs et les décline sur supports offline et online : serious games, webdocumentaires, jeux, sites internet,  dispositifs muséographiques.",#multimedia,#education,,48.860821,2.35696,4 rue de Braque,75003,Paris,2000,www.tralalere.net,tralalere,https://www.facebook.com/pages/Tralalere/401387693292069,,http://www.linkedin.com/company/990031,,Entreprise
Travelavenue,Travelavenue est une plateforme de recommandation de destinations de voyage et de préparation de séjour pour les voyageurs.,#voyage,#tourisme,,48.86887,2.35273,21 rue Blondel,75002,Paris,2009,www.travelavenue.com,TravelAvenue,https://www.facebook.com/TravelAvenue,https://plus.google.com/111225154267515932384,http://www.linkedin.com/company/1210375,,Entreprise
Travellution,Travellution est une plateforme de planification de voyages qui connecte des voyageurs qui envisagent d’aller ou rêvent d’aller dans les mêmes destinations et qui partagent des intérêts similaires.  ,#tourisme,#voyage,#planification,48.854858,2.40352,80 rue des Haies,75020,Paris,2011,www.travellution.com,travellution,https://www.facebook.com/pages/Travellution/210289920951,https://plus.google.com/100874463000404829305,http://www.linkedin.com/company/travellution,,Entreprise
TravelRoad,TravelRoad est une application mobile qui vous guide pour concevoir et personnaliser votre voyage sur mesure.,#voyage,#tourisme,#mobile,48.866562,2.37096,4 rue de la Pierre Levée,75011,Paris,2011,www.travelroad.fr,AppTravelRoad,https://www.facebook.com/AppTravelRoad,,http://www.linkedin.com/company/3003413,,Entreprise
Tribway,Tribway est un réseau social dédié au shopping sur internet.,#shopping,#reseausocial,,48.858341,2.3725,26 rue du Chemin Vert,75011,Paris,2011,www.tribway.com,tribway,https://www.facebook.com/tribway,,http://www.linkedin.com/company/2680597,,Entreprise
TrustMission,"TrustMission est un tiers de confiance et un opérateur de solutions de correspondance globale assurant la sécurité, la valeur probante et l’opposabilité juridique du contenu des correspondances professionnelles.",#tiersdeconfiance,#securite,,48.87289,2.33758,20 rue Laffitte,75009,Paris,1999,www.trustmission.com,,,,http://www.linkedin.com/company/421188,,Entreprise
TrustSeed,TrustSeed est un éditeur de progiciels de sécurisation des processus et des échanges numériques.,#securite,,,48.796715,1.775039,Le Lieutel,78490,Galluis,2002,www.trustseed.com,Trustseed,,,http://www.linkedin.com/company/421188,,Entreprise
U&I Learning,U&I Learning est spécialisée dans la création de solutions e-learning sur mesure. ,#elearning,,,48.889452,2.173085,8 rue Henri Bacquerel,92500,Rueil Malmaison,,www.uni-learning.com,unilearningFR,,,,,Entreprise
UbiCast,"UbiCast fournit des solutions matérielles et logicielles pour l'enregistrement automatisé de contenus vidéo rich media, leur diffusion et leur publication en ligne.",#video,#automatisation,,48.819302,2.3742,1 rue André Voguet,94200,Ivry sur Seine,2007,www.ubicast.eu,ubicast_video,http://www.facebook.com/ubicast,,http://www.linkedin.com/company/ubicast,,Entreprise
Ubisoft,"Ubisoft est une entreprise de production, de développement et de distribution de jeux vidéo.",#jeu,,,48.833389,2.36938,173 rue du Chevaleret,75013,Paris,1986,www.ubi.com,ubisoft,https://www.facebook.com/ubisoft,,,,Entreprise
Ulule,Ulule est une plateforme de financement participatif qui permet de découvrir et de financer des projets et des produits originaux.,#crowdfunding,#economiecollaborative,,48.871109,2.393599,24 rue de l'Est,75020,Paris,2010,www.ulule.com,ululeFR,http://www.facebook.com/ulule,,http://www.linkedin.com/company/929946,,Entreprise
UniShared,UniShared est une plateforme de prise de notes collaborative qui s'appuie sur Google Drive.,#notes,#collaboration,#googledrive,48.864281,2.37971,84 avenue de la République,75011,Paris,2011,www.unishared.com,UniShared,https://www.facebook.com/unishared,https://plus.google.com/116892219445549110974,,,Entreprise
Urban Expé,"Urban Expé propose des expériences urbaines qui mélangent parcours, jeu et narration transmédia. Les participants sont transportés dans un territoire ""augmenté"" par des technologies et par un scénario immersif.",#jeu,#urbain,#transmedia,48.820042,2.27231,8 impasse Wagner,92130,Issy-les-Moulineaux,2012,www.urbanexpe.com,UrbanExpe,www.facebook.com/UrbanExpe,,,,Entreprise
Urban Fabric Organization,UFO est une start-up issue du monde de l'architecture et de l'urbanisme qui utilise la culture digitale de l'open innovation et des jeux vidéos pour répondre aux enjeux humains et environnementaux d'une planète de plus en plus urbaine.,#urbanisme,#jeu,#openinnovation,48.85658,2.436768,2 rue Marcelin Berthelot,93100,Montreuil,2010,www.urbanfab.org,,,,,,Entreprise
Urban Gaming,Urban Gaming transforme la ville en terrain de jeu avec des tablettes tactiles dans le cadre de team building ou de réunions professionnelles.,#jeu,#ville,,48.893791,2.381,146 avenue de Flandre,75019,Paris,2011,www.urbangaming.com,urbangaming_com,https://www.facebook.com/urbangaming.network,https://plus.google.com/112650344673215160522,http://www.linkedin.com/company/2696527,,Entreprise
ValueClick,ValueClick est un acteur majeur du marketing digital avec des solutions basées sur la performance qui permettent aux annonceurs d’acquérir de nouveaux clients et aux éditeurs de maximiser leurs revenus.,#marketing,,,48.871693,2.34312,4 rue du Faubourg Montmartre,75009,Paris,1998,www.valueclick.fr,ValueclickFR,https://www.facebook.com/pages/ValueClick/112473512100164,https://plus.google.com/103317619230783466840,http://www.linkedin.com/company/166759,,Entreprise
Veezio,Veezio est une plateforme d'analyse et d'indexation automatique de contenus videos.,#video,#indexation,,48.869508,2.341908,28 place de la Bourse,75002,Paris,2011,www.veez.io,veezio,,,http://www.linkedin.com/company/3022229,,Entreprise
Vente-privee.com,Vente-privee.com est spécialisée dans le déstockage de grandes marques et propose une plateforme de vente événementielle sur Internet.,#vente,#destockage,#ecommerce,48.91698,2.357273,249 avenue du Président Wilson,93210,Saint Denis,2001,www.vente-privee.com,,https://www.facebook.com/venteprivee,,http://www.linkedin.com/company/639063,,Entreprise
Viadeo,"Viadeo développe des plateformes de réseautage social qui permettent aux professionnels qui les utilisent d'améliorer leurs perspectives de carrière, de rechercher des opportunités d’affaires et de trouver de nouveaux contacts.",#reseausocial,#professionnel,,48.87513,2.33787,30 rue de la Victoire,75009,Paris,2004,www.viadeo.com,viadeo_fr,https://www.facebook.com/viadeo,,http://www.linkedin.com/company/167808,,Entreprise
Viavoo,Viavoo propose des solutions logicielles d'analyse et de gestion des interactions client.,#crm,#semantique,,48.84092,2.24101,77 rue de Paris,92100,Boulogne-Billancourt,2009,www.viavoo.com,viavoo,,,http://www.linkedin.com/company/1014228,,Entreprise
Virtualdive,"Virtualdive propose un nouveau mode de création, d'édition collaborative et de diffusion multi-supports d'applications interactives dédiées au monde subaquatique.",#subaquatique,#console,,48.928505,1.934825,57 Grande Rue,78630,Morainvilliers,,www.virtualdive.com,,,,,,Entreprise
Visibrain,Visibrain est une plateforme de veille stratégique en temps réel qui s'appuie sur l'analyse de Twitter.,#veille,#twitter,,48.850601,2.39399,84 rue de Montreuil,75011,Paris,2011,www.visibrain.com,visibrain,,,http://www.linkedin.com/company/1095144,,Entreprise
Vodeclic,Vodeclic est une plate-forme de formation bureautique en ligne en mode SaaS.,#elearning,#bureautique,,48.895328,2.29836,36 rue Jules Verne,92250,Levallois Perret,2007,www.vodeclic.com,vodeclic,http://www.facebook.com/Vodeclic,,http://www.linkedin.com/company/755249,,Entreprise
VodKaster,"Vodkaster est le réseau social de cinéma qui vous permet de rester en contact avec les films, les stars, les cinéastes … et tous les gens qui les aiment.",#reseausocial,#cinema,,48.875938,2.346,16 rue Bleue,75009,Paris,2008,www.vodkaster.com,Vodkaster,,,http://www.linkedin.com/company/307586,,Entreprise
Voxe.org,"Voxe.org est une plateforme web et mobile qui propose un accès simple, neutre et efficace à l’ensemble des programmes politiques des candidats et des partis engagés dans une élection.",#opengov,#politique,,48.859402,2.27511,10 rue de la Pompe,75116,Paris,2012,www.voxe.org,voxe,https://www.facebook.com/joinvoxe,,http://www.linkedin.com/company/2891190,,Entreprise
Web Geo Services,"Web Geo Services est un éditeur d'applications cartographiques web qui propose notamment WGS Portal, une solution SaaS qui permet de créer et partager facilement vos cartes sur internet.",#geoweb,#carte,,48.832074,2.238444,54 avenue du Général Leclerc,92100,Boulogne-Billancourt,2009,www.webgeoservices.com,webgeoservices,https://www.facebook.com/webgeoservices,,http://www.linkedin.com/company/web-geo-services,,Entreprise
Web It Up,Web It Up est une société spécialisée dans le développement logiciel.,#developpement,,,48.874298,2.39261,18 rue Frédérick Lemaitre,75020,Paris,2011,www.webitup.fr,,https://www.facebook.com/webitup.agency,,,,Entreprise
WeCook,WeeCook est une plate-forme de recommandation et de planification de menus personnalisés à partir des meilleures recettes de cuisine disponibles sur internet.,#cuisine,#recettes,#recommandation,48.825661,2.3835,15 rue Jean-Baptiste Berlier,75013,Paris,2010,www.wecook.fr,wecook_fr,https://www.facebook.com/wecook.fr,,http://www.linkedin.com/company/1662986,,Entreprise
Weezevent,"Weezevent est une plateforme hébergée et self-service de billetterie, d'inscription et d'invitation en ligne pour organisateurs d'événements.",#evenements,#billetterie,#inscription,48.893959,2.35278,110 rue des Poissonniers,75018,Paris,2008,www.weezevent.com,weezevent,https://www.facebook.com/weezevent,,http://www.linkedin.com/company/1403919,,Entreprise
Wepingo,Wepingo est un assistant shopping personnel.,#shopping,#assistantpersonnel,,48.854858,2.40352,80 rue des Haies,75020,Paris,2012,www.wepingo.fr,Wepingo,https://www.facebook.com/Wepingo,,,,Entreprise
Wezzoo,"Wezzoo est une application de météo sociale, locale et en temps réel. ",#meteo,#mobile,,48.80363,2.33381,44 rue Cauchy,94110,Arcueil,2011,www.wezzoo.com,wezzoo,https://www.facebook.com/wezzoo,,http://www.linkedin.com/company/2969701,,Entreprise
whyd,Whyd est une plateforme communautaire pour les amoureux de la musique qui permet de collecter et de partager vos morceaux préférés.,#reseausocial,#musique,,48.854858,2.40352,80 rue des Haies,75020,Paris,2012,www.whyd.com,whyd,https://www.facebook.com/usewhyd,,,,Entreprise
Wipolo,Wipolo est un réseau social et un service de compagnon de voyage qui permet de centraliser ses informations de voyage et de les partager avec ses amis.,#reseausocial,#voyage,,48.867271,2.34777,104 rue Réaumur,75002,Paris,2008,www.wipolo.com,wipolo,https://www.facebook.com/wipolo,,http://www.linkedin.com/company/1457904,,Entreprise
Wisaforce,Wisaforce est un éditeur de solutions pour les centres de contact clients qui aide les sociétés à optimiser la performance de leur site web en s’appuyant sur des fonctionnalités d’assistance en temps réel.,#crm,#live,,48.825661,2.3835,15 rue Jean-Baptiste Berlier,75013,Paris,2008,www.wisaforce.com,WISAFORCE,http://www.facebook.com/pages/Wisaforce/134993029898432,,http://www.linkedin.com/company/1064407,,Entreprise
Wise Metrics,"Wise Metrics offre une solution de business intelligence et d'analytics pour pages Facebook, dédiée aux grandes marques.",#statistique,#businessintelligence,,48.886473,2.267415,23 boulevard d'Argenson,92200,Neuilly-sur-Seine ,2012,wisemetrics.com,WiseMetrics,https://www.facebook.com/WiseMetrics,,http://www.linkedin.com/company/3092640,,Entreprise
Wisembly,Wisembly est une application web et mobile qui permet au public d'un événement ou d'une réunion de participer en temps réel.,#evenements,#reunions,#mobile,48.866169,2.33562,10 rue Thérèse,75001,Paris,2010,www.wisembly.com,wisembly,https://www.facebook.com/Wisembly,,http://www.linkedin.com/company/wisembly,,Entreprise
Withings,"Withings conçoit, développe et industrialise des objets connectés haut de gamme, ainsi que la plateforme réseau associée et les applications logicielles associées à ces objets.",#objetsconnectes,#apps,#appareilsintelligents,48.828259,2.26611,20 rue Rouget de Lisle,92130,Issy les Moulineaux,2008,www.withings.fr,Withings,https://www.facebook.com/withings,,http://www.linkedin.com/company/376849,,Entreprise
WizVille,"WizVille propose une solution d'écoute client, temps réel et mobile, qui permet aux réseaux de points de vente de recueillir les avis de leurs clients tout en engageant le dialogue avec eux.",#relationclient,#avis,#crm,48.879516,2.336187,50 rue Notre-Dame de Lorette,75009,Paris,2012,www.wizville.fr,wizville,https://www.facebook.com/WizVilleApp,,http://www.linkedin.com/company/2766016,,Entreprise
Wizzworld,Wizzworld est une application mobile qui révolutionne les soirées en boite de nuit en favorisant la cohésion et les interactions avec le public.,#corporel,#clubbing,,48.871109,2.393599,24 rue de l'Est,75020,Paris,2011,www.wizzworld.fr,,,,http://www.linkedin.com/company/2717926,,Entreprise
Work4 Labs,Work4 Labs popose une solution de recrutement social via Facebook.,#recrutement,#facebook,,48.8801,2.33083,3 rue Moncey,75009,Paris,2010,www.work4labs.com,work4labs,https://www.facebook.com/work4labs,,http://www.linkedin.com/company/work4-labs,,Entreprise
Xilabs,Xilabs est un studio spécialisé dans la création de jeux urbains utilisant la géolocalisation et la réalité augmentée.,#studio,#jeu,#ra,48.893959,2.35278,110 rue des Poissonniers,75018,Paris,2006,www.xilabs.fr,xilabs,http://www.facebook.com/xilabs,,,,Entreprise
XWiki,XWiki offre une gamme de services et une plateforme collaborative de Wiki qui permet de mieux partager et organiser l'information.,#wiki,#opensource,,48.861851,2.35381,35 rue Beaubourg,75003,Paris,2004,www.xwiki.com,xwiki,http://www.facebook.com/xwiki,,http://www.linkedin.com/company/250920,,Entreprise
YaSound,"YaSound permet d'écouter de la musique à partir de milliers de radios en HD, de partager et d'échanger autour de cette écoute en temps réel.",#musique,#radio,#ecoutesociale,48.896961,2.35273,144 rue des Poissonniers,75018,Paris,2011,www.yasound.com,YasoundSAS,https://www.facebook.com/Yasound,,http://www.linkedin.com/company/2357648,,Entreprise
Yatedo,"Yatedo est un moteur de recherche de personnes qui permet aux internautes de se connecter entre eux, de gérer leur e-réputation et d'améliorer leur visibilité sur Internet.",#ereputation,#moteurderecherche,,48.875641,2.34918,54 rue de Paradis,75010,Paris,2009,www.yatedo.com,yatedo,https://www.facebook.com/yatedo,,http://www.linkedin.com/company/667839,,Entreprise
Yoocasa,Yoocasa est une plateforme interactive de réunion en ligne destinée à la famille.,#famille,#reunions,,48.833408,2.29138,14 rue Lacretelle,75015,Paris,2009,www.yoocasa.com,yoocasa,http://www.facebook.com/Yoocasa,,http://www.linkedin.com/company/2037324,,Entreprise
Yooneed,Yooneed est une plateforme sociale permettant à tous ceux ont besoin de compléter leurs revenus de faire connaître et reconnaître leurs savoir-faire et d'entrer en relation avec ceux qui ont besoin de leurs services.,#reseausocial,#savoir-faire,#revenuscomplementaires,48.895698,2.29596,144 rue Aristide Briand,92300,Levallois Perret,2012,www.yooneed.com,yooneeddotcom,https://www.facebook.com/yooneed,,,,Entreprise
Youboox,Yooboox est une plateforme collaborative de diffusion en streaming de livres numériques sur internet et sur tablettes.,#ebook,,,48.858341,2.3725,26 rue du Chemin Vert,75011,Paris,2011,www.youboox.fr,youboox,https://www.facebook.com/YoubooxOfficiel,,http://www.linkedin.com/company/2485111,,Entreprise
Ypok,Ypok accompagne les collectivités locales et les administrations tout au long de leurs projets d'informatisation et de modernisation du service public par l'utilisation de solutions Open Source.,#opensource,,,48.866051,2.35185,22 rue Palestro,75002,Paris,,www.ypok.com,YPOK_official,http://www.facebook.com/pages/Ypok/229731730436857,,http://www.linkedin.com/company/96964,,Entreprise
Zenpark,Zenpark est une plateforme de partage de parkings.,#parking,#stationnement,,48.893959,2.35278,110 rue des Poissonniers,75018,Paris,2011,www.zenpark.com,ZenparkFr,https://www.facebook.com/ZenparkFr,,http://www.linkedin.com/company/zenpark,,Entreprise
Zenwego,Zenwego est un service web et mobile édité par Plugaround qui permet d'organiser ses vacances entre amis.,#voyage,#tourisme,,48.858551,2.3731,27 rue du Chemin Vert,75011,Paris,2010,www.zenwego.com,Zenwego,https://www.facebook.com/Zenwego,,http://www.linkedin.com/company/852723,,Entreprise
Zilok,"Zilok est une plateforme permet à n'importe qui, particuliers et professionnels, de louer et mettre en location tout type de biens.",#marketplace,#location,,48.869598,2.34607,22 rue du Sentier,75002,Paris,2007,www.zilok.com,zilok,https://www.facebook.com/Zilok,,http://www.linkedin.com/company/167898,,Entreprise
